year,topic,party,party_clean,lemma,n,total,tf,other_tf,distinctiveness
2019,migrants,PD,PD,qui,2,983,0.002034587995930824,0.004104648126387257,-0.9780274337257716
2019,migrants,PD,PD,aggravante,4,983,0.004069175991861648,0.008209296252774514,-0.9949640212337696
2019,migrants,PD,PD,ricordare,3,983,0.003051881993896236,0.006756756756756757,-1.1213128220806432
2019,migrants,PD,PD,cittadino,2,983,0.002034587995930824,0.004830917874396135,-1.207898587359533
2019,migrants,PD,PD,colpire,2,983,0.002034587995930824,0.004830917874396135,-1.207898587359533
2019,migrants,PD,PD,milione,2,983,0.002034587995930824,0.004830917874396135,-1.207898587359533
2019,migrants,PD,PD,urgenza,2,983,0.002034587995930824,0.004830917874396135,-1.207898587359533
2019,migrants,PD,PD,ufficiale,4,983,0.004069175991861648,0.010135135135135136,-1.2956959719920107
2019,migrants,PD,PD,dissenso,4,983,0.004069175991861648,0.012313944379161772,-1.574127408543687
2019,migrants,PD,PD,allora,2,983,0.002034587995930824,0.006756756756756757,-1.6835687062952818
2019,migrants,PD,PD,amministrativo,2,983,0.002034587995930824,0.006756756756756757,-1.6835687062952818
2019,migrants,PD,PD,polizia,3,983,0.003051881993896236,0.010135135135135136,-1.6992447239011232
2019,migrants,PD,PD,nave,4,983,0.004069175991861648,0.013513513513513514,-1.7072052817657777
2019,migrants,PD,PD,persona,2,983,0.002034587995930824,0.007483026504765636,-1.8288161282900108
2019,migrants,PD,PD,anche,11,983,0.011190233977619531,0.043478260869565216,-1.9485332375436266
2019,migrants,PD,PD,articolo,2,983,0.002034587995930824,0.008935566000783393,-2.08165733914991
2019,migrants,PD,PD,criminalizzare,2,983,0.002034587995930824,0.00966183574879227,-2.1931948401096135
2019,migrants,PD,PD,ancora,3,983,0.003051881993896236,0.014492753623188406,-2.210966716009998
2019,migrants,PD,PD,deputato,4,983,0.004069175991861648,0.02364864864864865,-2.510011244708114
2019,migrants,PD,PD,legge,2,983,0.002034587995930824,0.013766483875179527,-2.699572467435745
2019,migrants,PD,PD,gruppo,4,983,0.004069175991861648,0.02702702702702703,-2.7018967663523226
2019,migrants,PD,PD,esempio,2,983,0.002034587995930824,0.016891891891891893,-2.992816950009801
2020,migrants,FDI,FDI,limitare,7,406,0.017241379310344827,1e-5,7.3005713192012776
2020,migrants,FDI,FDI,libertà,6,406,0.014778325123152709,1e-5,7.079564795123824
2020,migrants,FDI,FDI,persona,6,406,0.014778325123152709,1e-5,7.079564795123824
2020,migrants,FDI,FDI,già,5,406,0.012315270935960592,1e-5,6.8184684115267915
2020,migrants,FDI,FDI,migrante,5,406,0.012315270935960592,1e-5,6.8184684115267915
2020,migrants,FDI,FDI,protesta,5,406,0.012315270935960592,1e-5,6.8184684115267915
2020,migrants,FDI,FDI,campo,4,406,0.009852216748768473,1e-5,6.4994424773222015
2020,migrants,FDI,FDI,sempre,4,406,0.009852216748768473,1e-5,6.4994424773222015
2020,migrants,FDI,FDI,stato,4,406,0.009852216748768473,1e-5,6.4994424773222015
2020,migrants,FDI,FDI,atto,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,fallire,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,positivo,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,quarantena,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,rischio,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,sanitario,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,vivere,3,406,0.007389162561576354,1e-5,6.0892289766295935
2020,migrants,FDI,FDI,accedere,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,appunto,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,azienda,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,bambino,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,bando,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,bisogno,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,bonus,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,caserma,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,colpire,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,comparto,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,compito,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,comprendere,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,consiglio,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,continuare,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,controllo,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,evidentemente,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,garantire,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,giustamente,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,ieri,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,mai,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,nave,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,nutrire,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,ostilità,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,partire,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,poi,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,protestare,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,quindi,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,ripetere,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,sorveglianza,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,spesa,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,spiegare,2,406,0.0049261083743842365,1e-5,5.513866350493887
2020,migrants,FDI,FDI,anche,12,406,0.029556650246305417,0.004830917874396135,2.5884275231603686
2020,migrants,FDI,FDI,non,21,406,0.05172413793103448,0.028985507246376812,0.8333237482688466
2020,migrants,FDI,FDI,emergenza,3,406,0.007389162561576354,0.004830917874396135,0.6029481808802876
2020,migrants,FDI,FDI,presidio,3,406,0.007389162561576354,0.004830917874396135,0.6029481808802876
2020,migrants,FDI,FDI,polizia,4,406,0.009852216748768473,0.00966183574879227,0.027865428822815112
2020,migrants,FDI,FDI,gruppo,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,legge,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,misura,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,opposizione,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,semplicemente,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,sicurezza,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,territorio,2,406,0.0049261083743842365,0.004830917874396135,0.02758555474458123
2020,migrants,FDI,FDI,centro,3,406,0.007389162561576354,0.00966183574879227,-0.38234807186979297
2020,migrants,FDI,FDI,invece,3,406,0.007389162561576354,0.00966183574879227,-0.38234807186979297
2020,migrants,FDI,FDI,chiedere,6,406,0.014778325123152709,0.024154589371980676,-0.705045625943
2020,migrants,FDI,FDI,deputato,2,406,0.0049261083743842365,0.00966183574879227,-0.9577106980054995
2020,migrants,FDI,FDI,interno,2,406,0.0049261083743842365,0.00966183574879227,-0.9577106980054995
2020,migrants,FDI,FDI,ordine,3,406,0.007389162561576354,0.014492753623188406,-0.9623758319848161
2020,migrants,LEGA,LEGA,immigrazione,3,207,0.014492753623188406,1e-5,7.051604808614409
2020,migrants,LEGA,LEGA,sindace,3,207,0.014492753623188406,1e-5,7.051604808614409
2020,migrants,LEGA,LEGA,bene,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,comune,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,creare,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,favorire,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,fiducia,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,fuori,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,lavoro,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,perché,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,purtroppo,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,settimana,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,zittire,2,207,0.00966183574879227,1e-5,6.471577048499387
2020,migrants,LEGA,LEGA,sindaco,4,207,0.01932367149758454,0.0024630541871921183,2.921880042347733
2020,migrants,LEGA,LEGA,confine,2,207,0.00966183574879227,0.0024630541871921183,1.929288497457805
2020,migrants,LEGA,LEGA,più,2,207,0.00966183574879227,0.0024630541871921183,1.929288497457805
2020,migrants,LEGA,LEGA,ricordare,2,207,0.00966183574879227,0.0024630541871921183,1.929288497457805
2020,migrants,LEGA,LEGA,ordine,3,207,0.014492753623188406,0.007389162561576354,0.962375831984816
2020,migrants,LEGA,LEGA,deputato,2,207,0.00966183574879227,0.0049261083743842365,0.9577106980054994
2020,migrants,LEGA,LEGA,interno,2,207,0.00966183574879227,0.0049261083743842365,0.9577106980054994
2020,migrants,LEGA,LEGA,chiedere,5,207,0.024154589371980676,0.014778325123152709,0.7050456259430001
2020,migrants,LEGA,LEGA,centro,2,207,0.00966183574879227,0.007389162561576354,0.38234807186979297
2020,migrants,LEGA,LEGA,invece,2,207,0.00966183574879227,0.007389162561576354,0.38234807186979297
2020,migrants,LEGA,LEGA,polizia,2,207,0.00966183574879227,0.009852216748768473,-0.02786542882281507
2020,migrants,LEGA,LEGA,non,6,207,0.028985507246376812,0.05172413793103448,-0.8333237482688465
2023,migrants,AVS,AVS,soccorso,5,470,0.010638297872340425,1e-5,6.609117995870855
2023,migrants,AVS,AVS,già,4,470,0.00851063829787234,1e-5,6.290544758241851
2023,migrants,AVS,AVS,pena,4,470,0.00851063829787234,1e-5,6.290544758241851
2023,migrants,AVS,AVS,morte,3,470,0.006382978723404255,1e-5,5.881081409258913
2023,migrants,AVS,AVS,provvedimento,3,470,0.006382978723404255,1e-5,5.881081409258913
2023,migrants,AVS,AVS,aggravante,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,aggravare,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,allora,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,avanti,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,bene,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,boschivo,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,considerare,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,contrario,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,dibattito,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,discriminazioni,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,dissenso,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,disumano,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,ennesimo,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,fiducia,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,figlio,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,guerra,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,incendio,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,inutile,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,legislatura,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,opposizione,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,ostacolare,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,parlamentare,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,preoccupazione,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,problema,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,rischio,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,ritirare,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,riuscire,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,salre,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,tollerare,2,470,0.00425531914893617,1e-5,5.307203011595838
2023,migrants,AVS,AVS,reato,5,470,0.010638297872340425,0.0024390243902439024,2.0804191709394555
2023,migrants,AVS,AVS,ricerca,5,470,0.010638297872340425,0.0024390243902439024,2.0804191709394555
2023,migrants,AVS,AVS,attivista,4,470,0.00851063829787234,0.0024390243902439024,1.7618459333104528
2023,migrants,AVS,AVS,internazionale,4,470,0.00851063829787234,0.0024390243902439024,1.7618459333104528
2023,migrants,AVS,AVS,parola,4,470,0.00851063829787234,0.0024390243902439024,1.7618459333104528
2023,migrants,AVS,AVS,anche,10,470,0.02127659574468085,0.006391593560204377,1.7193875395354448
2023,migrants,AVS,AVS,ancora,3,470,0.006382978723404255,0.0024390243902439024,1.352382584327515
2023,migrants,AVS,AVS,rimpatrio,3,470,0.006382978723404255,0.0024390243902439024,1.352382584327515
2023,migrants,AVS,AVS,decreto,8,470,0.01702127659574468,0.0076111057553263275,1.1507806165720513
2023,migrants,AVS,AVS,violenza,3,470,0.006382978723404255,0.0031957967801021885,0.9760295499017858
2023,migrants,AVS,AVS,norma,4,470,0.00851063829787234,0.004878048780487805,0.7905398195771508
2023,migrants,AVS,AVS,atto,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,civile,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,clima,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,codice,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,condotta,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,criminalità,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,danneggiare,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,decina,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,gestazione,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,introdurre,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,libertà,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,minorile,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,monumento,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,poi,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,rave,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,scelta,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,strada,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,voto,2,470,0.00425531914893617,0.0024390243902439024,0.7785041866644401
2023,migrants,AVS,AVS,mese,3,470,0.006382978723404255,0.003952569169960474,0.6778200279968496
2023,migrants,AVS,AVS,spesso,3,470,0.006382978723404255,0.003952569169960474,0.6778200279968496
2023,migrants,AVS,AVS,migrante,3,470,0.006382978723404255,0.004415308975224139,0.5218321257703772
2023,migrants,AVS,AVS,diritto,6,470,0.01276595744680851,0.009293357755711945,0.45384596031480784
2023,migrants,AVS,AVS,operazione,2,470,0.00425531914893617,0.0031957967801021885,0.4021511522387112
2023,migrants,AVS,AVS,centro,3,470,0.006382978723404255,0.004878048780487805,0.38107647059421257
2023,migrants,AVS,AVS,azione,2,470,0.00425531914893617,0.003952569169960474,0.1039416303337746
2023,migrants,AVS,AVS,pronunciare,2,470,0.00425531914893617,0.003952569169960474,0.1039416303337746
2023,migrants,AVS,AVS,politico,2,470,0.00425531914893617,0.004878048780487805,-0.19280192706886215
2023,migrants,AVS,AVS,social,2,470,0.00425531914893617,0.004878048780487805,-0.19280192706886215
2023,migrants,AVS,AVS,convenzione,2,470,0.00425531914893617,0.007317073170731708,-0.7680715610669409
2023,migrants,AVS,AVS,persona,4,470,0.00851063829787234,0.01475947170538899,-0.7871907328408847
2023,migrants,AVS,AVS,attività,2,470,0.00425531914893617,0.007905138339920948,-0.8781478942747974
2023,migrants,AVS,AVS,stato,2,470,0.00425531914893617,0.008367878145184613,-0.9592220683057544
2023,migrants,AVS,AVS,mare,3,470,0.006382978723404255,0.01505350428998361,-1.2249227162840917
2023,migrants,AVS,AVS,umano,2,470,0.00425531914893617,0.010344162730164851,-1.2618464959526703
2023,migrants,AVS,AVS,non,6,470,0.01276595744680851,0.0322520003856165,-1.3302960973504379
2023,migrants,AVS,AVS,più,3,470,0.006382978723404255,0.018249301070085797,-1.500996368230826
2023,migrants,FDI,FDI,calpestare,4,253,0.015810276679841896,1e-5,7.176311590390486
2023,migrants,FDI,FDI,fregare,4,253,0.015810276679841896,1e-5,7.176311590390486
2023,migrants,FDI,FDI,dignità,3,253,0.011857707509881422,1e-5,6.764293493592306
2023,migrants,FDI,FDI,morire,3,253,0.011857707509881422,1e-5,6.764293493592306
2023,migrants,FDI,FDI,politica,3,253,0.011857707509881422,1e-5,6.764293493592306
2023,migrants,FDI,FDI,protesta,3,253,0.011857707509881422,1e-5,6.764293493592306
2023,migrants,FDI,FDI,lobby,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,morto,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,novembre,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,realizzare,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,realtà,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,sindacato,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,soldo,2,253,0.007905138339920948,1e-5,6.185350905870636
2023,migrants,FDI,FDI,deputato,8,253,0.03162055335968379,0.002127659574468085,3.831817253353743
2023,migrants,FDI,FDI,gruppo,8,253,0.03162055335968379,0.002127659574468085,3.831817253353743
2023,migrants,FDI,FDI,migratorio,7,253,0.02766798418972332,0.002127659574468085,3.6398217633726944
2023,migrants,FDI,FDI,mare,7,253,0.02766798418972332,0.0044110015568240785,2.6219027597823255
2023,migrants,FDI,FDI,più,8,253,0.03162055335968379,0.00563051375194603,2.4686815484617464
2023,migrants,FDI,FDI,flusso,3,253,0.011857707509881422,0.002127659574468085,2.4243401420890702
2023,migrants,FDI,FDI,caro,2,253,0.007905138339920948,0.002127659574468085,1.8453975543674
2023,migrants,FDI,FDI,continuare,2,253,0.007905138339920948,0.002127659574468085,1.8453975543674
2023,migrants,FDI,FDI,organizzazione,2,253,0.007905138339920948,0.002127659574468085,1.8453975543674
2023,migrants,FDI,FDI,salvataggio,2,253,0.007905138339920948,0.002127659574468085,1.8453975543674
2023,migrants,FDI,FDI,umano,4,253,0.015810276679841896,0.004566683964711988,1.7694892502541926
2023,migrants,FDI,FDI,privato,2,253,0.007905138339920948,0.002283341982355994,1.7479403580894384
2023,migrants,FDI,FDI,non,12,253,0.04743083003952569,0.014919564089257913,1.662020653585899
2023,migrants,FDI,FDI,fermare,2,253,0.007905138339920948,0.0024390243902439024,1.6566520809392373
2023,migrants,FDI,FDI,solidarietà,2,253,0.007905138339920948,0.0024390243902439024,1.6566520809392373
2023,migrants,FDI,FDI,stato,3,253,0.011857707509881422,0.004566683964711988,1.3574711534560129
2023,migrants,FDI,FDI,persona,5,253,0.019762845849802372,0.009133367929423975,1.105143458715686
2023,migrants,FDI,FDI,attività,2,253,0.007905138339920948,0.00425531914893617,0.8781478942747974
2023,migrants,FDI,FDI,decreto,2,253,0.007905138339920948,0.012169174883238194,-0.6160399894412673
2023,migrants,FDI,FDI,anche,2,253,0.007905138339920948,0.013077322262584328,-0.7190589930967664
2023,migrants,PD,PD,giudice,11,410,0.026829268292682926,1e-5,7.935527696278073
2023,migrants,PD,PD,giovane,4,410,0.00975609756097561,1e-5,6.485441107815441
2023,migrants,PD,PD,manifestazione,4,410,0.00975609756097561,1e-5,6.485441107815441
2023,migrants,PD,PD,immagine,3,410,0.007317073170731708,1e-5,6.07527457266278
2023,migrants,PD,PD,mezzo,3,410,0.007317073170731708,1e-5,6.07527457266278
2023,migrants,PD,PD,sentenza,3,410,0.007317073170731708,1e-5,6.07527457266278
2023,migrants,PD,PD,servizio,3,410,0.007317073170731708,1e-5,6.07527457266278
2023,migrants,PD,PD,video,3,410,0.007317073170731708,1e-5,6.07527457266278
2023,migrants,PD,PD,campagna,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,capire,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,coinvolto,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,colonna,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,colpire,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,decisione,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,dimissione,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,emettere,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,filmare,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,fronte,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,funzione,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,gravità,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,infrastruttura,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,interpellanza,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,intervento,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,lato,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,merito,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,metodo,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,mobile,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,ordine,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,origine,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,percorso,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,presente,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,privazione,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,ragione,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,recente,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,ribellare,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,soccorrere,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,trasporto,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,uomo,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,volontario,2,410,0.004878048780487805,1e-5,5.5000049386647
2023,migrants,PD,PD,chiedere,3,410,0.007317073170731708,0.002127659574468085,1.7353212211595435
2023,migrants,PD,PD,personale,2,410,0.004878048780487805,0.002127659574468085,1.1600515871614645
2023,migrants,PD,PD,pubblicazione,2,410,0.004878048780487805,0.002127659574468085,1.1600515871614645
2023,migrants,PD,PD,sempre,2,410,0.004878048780487805,0.002127659574468085,1.1600515871614645
2023,migrants,PD,PD,soprattutto,2,410,0.004878048780487805,0.002127659574468085,1.1600515871614645
2023,migrants,PD,PD,episodio,3,410,0.007317073170731708,0.003952569169960474,0.8720131914007155
2023,migrants,PD,PD,diritto,6,410,0.014634146341463415,0.008359263308384492,0.8005595428560961
2023,migrants,PD,PD,convenzione,3,410,0.007317073170731708,0.00425531914893617,0.7680715610669409
2023,migrants,PD,PD,fuori,2,410,0.004878048780487805,0.003952569169960474,0.296743557402637
2023,migrants,PD,PD,politico,2,410,0.004878048780487805,0.00425531914893617,0.1928019270688621
2023,migrants,PD,PD,social,2,410,0.004878048780487805,0.00425531914893617,0.1928019270688621
2023,migrants,PD,PD,migrante,2,410,0.004878048780487805,0.005167773946682365,-0.08161306975324598
2023,migrants,PD,PD,centro,2,410,0.004878048780487805,0.006382978723404255,-0.3810764705942127
2023,migrants,PD,PD,persona,4,410,0.00975609756097561,0.014136742073837357,-0.5305305969524263
2023,migrants,PD,PD,stato,2,410,0.004878048780487805,0.008056513329408797,-0.7123722065628697
2023,migrants,PD,PD,decreto,3,410,0.007317073170731708,0.012463207467832815,-0.7602829339596777
2023,migrants,PD,PD,norma,2,410,0.004878048780487805,0.00851063829787234,-0.7905398195771507
2023,migrants,PD,PD,non,7,410,0.01707317073170732,0.0300983937431671,-0.8143153815863886
2023,migrants,PD,PD,umano,2,410,0.004878048780487805,0.010032797914389033,-1.02538032004495
2023,migrants,PD,PD,anche,2,410,0.004878048780487805,0.0145908670423009,-1.561267272383905
2023,migrants,PD,PD,più,2,410,0.004878048780487805,0.019001766041544025,-1.9400537552333428
2024,migrants,AVS,AVS,indelebile,3,160,0.01875,1e-5,7.420917189518729
2024,migrants,AVS,AVS,più,3,160,0.01875,1e-5,7.420917189518729
2024,migrants,AVS,AVS,politica,3,160,0.01875,1e-5,7.420917189518729
2024,migrants,AVS,AVS,atto,2,160,0.0125,1e-5,6.839776399749981
